,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
131,0.0551943302154541,0.00734345691886387,0.0031246185302734376,0.006249237060546876,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.7170528335301012,0.7058525920170534,0.6891350798125401,0.7153096401378922,0.7171231858933069,0.7088926165543409,0.010725917058186138,197,0.7122194651523042,0.7079428981983483,0.7207755623864149,0.7146012753371662,0.7134701780789181,0.7138018758306304,0.004152421211734986
132,0.10336647033691407,0.01822699268201971,0.0031249523162841797,0.006249904632568359,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.7588574936218327,0.7554438213111543,0.7277274848343406,0.7605238175741567,0.7596043727225394,0.7524286043027345,0.012471709828200363,107,0.7579752883404571,0.7471040780883971,0.7546348420025365,0.7501394866650878,0.7583209879738012,0.7536349366140559,0.0043969949890548966
133,0.0877528190612793,0.02499872795316836,0.0,0.0,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",0.6686046511627858,0.6788645277216226,0.6549470207788602,0.6768381083879859,0.6649484536082456,0.6688391802211221,0.008633286005131541,297,0.6665109270623222,0.6709548889364987,0.6670105940377872,0.68129754010094,0.6675440329682713,0.6706635966211639,0.005540512158051504
134,0.07888989448547364,0.02645612707861109,0.01067347526550293,0.006398721295817514,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 8}",0.7138474863762627,0.6980186542542719,0.6933719206606873,0.7006585986352489,0.7220237876054043,0.7055830620694731,0.01066773738839387,209,0.7115117293586831,0.7008976439764222,0.7041302843475435,0.7049104810380404,0.732342553588208,0.7107585384617794,0.011329675845236335
135,0.10963311195373535,0.05031907426247848,0.003119039535522461,0.006238079071044923,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 9}",0.7455640668961956,0.7678457106273964,0.7242611605876641,0.6865293185419953,0.7730435018001671,0.7394567921452491,0.03161946253959623,142,0.7216328332616845,0.7784746418892599,0.7422347027459308,0.6962356599782626,0.7910239562467981,0.7459203588243872,0.03511738345728069
136,0.15416688919067384,0.044852537876222905,0.0,0.0,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",0.783724814136403,0.7540803945359854,0.7841294487802845,0.7810921171015291,0.7402691656374528,0.7686689929433359,0.018103992657514174,65,0.8020463734631554,0.7449283958068236,0.8186031760655688,0.7851365819874,0.745737379394736,0.7792903813435368,0.029678473875772625
137,0.14348201751708983,0.02507756774870746,0.0062427520751953125,0.00764578376344175,0.01,"(25, 25)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 11}",0.7903306363000656,0.7799041166448712,0.7520108014273275,0.80290524925718,0.7490944216372843,0.7748532106697993,0.021147404895555586,58,0.7902613684282268,0.7903870056330848,0.7901879712600426,0.7842542280205903,0.7654520586038559,0.7841085263891601,0.009615835230511122
138,0.07760586738586425,0.012775803884983297,0.0031241416931152345,0.006248283386230469,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 12}",0.697333466259283,0.6921359376922906,0.6806366975686519,0.6829438194420241,0.6865293185419953,0.6879208340500829,0.006103884171909356,253,0.6934231798365135,0.6904960306826272,0.7029044053838767,0.680354387931046,0.6892777465637229,0.6912911500795572,0.007262396636288981
139,0.0814927101135254,0.04426495217364993,0.0031250476837158202,0.006250095367431641,0.01,"(25, 25)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 13}",0.6686046511627858,0.69791310297639,0.6645489633500672,0.6671372620457218,0.6667432694848828,0.6729918877209846,0.012530620769030559,287,0.6666874348633614,0.7096160084232307,0.6678609771293899,0.6681405673328926,0.6680202453236759,0.6760650466145101,0.016783501400220304
140,0.09712009429931641,0.05220290600519306,0.0,0.0,0.01,"(25, 25)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 14}",0.7215730488544608,0.6928575229243857,0.7004989567268405,0.7220237876054043,0.8140177153241841,0.7301675709369323,0.043440041251785064,159,0.7248738226761416,0.6975547660156868,0.720125017413617,0.7083932666674044,0.8106579352134969,0.7323209615972693,0.040304107254383915
141,0.14475908279418945,0.018801187108148324,0.0031241416931152345,0.006248283386230469,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",0.7648420917218708,0.7466383446810892,0.7160942956926628,0.7816623480167422,0.7529160336792223,0.7524251532048358,0.021736110049623635,110,0.7564075839072519,0.7445416679967259,0.7552041549212495,0.7493161534106568,0.7603824528927313,0.7531704026257231,0.005584612044043642
142,0.14033913612365723,0.030396683646969375,0.0062484264373779295,0.007652728242731066,0.01,"(25, 25)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 16}",0.7659415149365442,0.7063095452094157,0.7323588902034078,0.690380997177797,0.6949815208736869,0.7180256483864171,0.02805965924698769,178,0.7798334173382828,0.7078403704636335,0.756885168783542,0.6890587444710216,0.6947657310541987,0.7256766864221357,0.03611486086444595
143,0.09842743873596191,0.048032004830825606,0.003124523162841797,0.006249046325683594,0.01,"(25, 25)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 17}",0.6725146198830362,0.6717057107270183,0.684684684684682,0.6666666666666649,0.7733001525246842,0.6937510806037877,0.04018186854512285,243,0.6691122523844242,0.6714130506879464,0.6961157654226806,0.669934846299099,0.807612654987436,0.7028377139563173,0.053348829003080106
144,0.15152831077575685,0.04079819695238308,0.0013010501861572266,0.002602100372314453,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.7593816652249371,0.7709188506472964,0.738455664789535,0.7554652022388838,0.7159147248388684,0.7480386087033071,0.01913199185430152,124,0.7544331004836087,0.760905760905745,0.7696404530301554,0.7275082832026715,0.7390654480409863,0.7503106091326333,0.015161099939846136
145,0.10648126602172851,0.00764689477088107,0.004425334930419922,0.006138808935047506,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.6666666666666619,0.6666666666666636,0.6666666666666641,0.6666666666666649,0.6666666666666649,0.6666666666666639,1.1040018194902174e-15,309,0.6666666666666444,0.666666666666651,0.666666666666651,0.6666666666666634,0.6666666666666639,0.6666666666666548,7.654744210332535e-15
146,0.1773012638092041,0.03848759634649693,0.0013010978698730468,0.0026021957397460937,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.7205960035701875,0.6954951765642943,0.7076273480214333,0.7183531189820329,0.6924900626319561,0.7069176090727893,0.011462694911489105,206,0.7184985530402832,0.7087397124576127,0.7084096456233415,0.6987224338542096,0.705118726064349,0.7078978142079592,0.006407142317720319
147,0.23302240371704103,0.04343447879913282,0.0031297683715820314,0.006259536743164063,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.7397707842027933,0.7001788908765615,0.7031812996795126,0.6865293185419953,0.7315400843881845,0.7122508029261819,0.020095815040968766,189,0.7226349731845355,0.7148967278126983,0.7293304507209041,0.6908498164042498,0.7223905866025062,0.7160205109449788,0.013388877649982357
148,0.2356342315673828,0.034718300261024126,0.0031250476837158202,0.006250095367431641,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.7724323582643421,0.761263816883494,0.7396698918611232,0.7707706380665765,0.75940321947389,0.7607089224843586,0.011692742435978284,75,0.7593798459692884,0.7635362653781312,0.7725450413826707,0.7598250870293,0.763584954712411,0.7637742388943602,0.0047312984648644855
149,0.2588085651397705,0.19492335164840063,0.003129434585571289,0.006258869171142578,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.669694550932531,0.6666666666666636,0.7244833364364142,0.6725663716814141,0.6666666666666649,0.6800188298013461,0.022344442202702597,280,0.6763419687932665,0.6662379421221707,0.7663857710282029,0.6761042545151282,0.6662381488028255,0.6902616170523187,0.038323200085830886
150,0.3483797550201416,0.0740623959696321,0.0031241893768310545,0.006248378753662109,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.7597694686533549,0.7506638901094661,0.7152678210359877,0.7667629381000692,0.7322218357103799,0.7449389991559744,0.01882023206557387,134,0.7570211170330342,0.7452196333575022,0.7504504712163242,0.7482764563943572,0.7513580177327348,0.7504651391467905,0.0039008705833081564
151,0.2280799388885498,0.04271891458180442,0.0,0.0,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.7491856677524384,0.7402832580393011,0.7529248501435882,0.7953488372093017,0.7704871867079688,0.7616285755216593,0.019496970292201078,72,0.733892002885833,0.7441195717863256,0.8022914693585131,0.7976034850873314,0.7947607881896954,0.7745334634615397,0.029286893243932674
152,0.46240925788879395,0.17634821489285973,0.006248569488525391,0.007652903436090976,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.8043632124568003,0.8136976504490822,0.7822385921833392,0.8456824512534816,0.8228282308549861,0.8137461028370688,0.02089146531673482,25,0.8001375953134185,0.8264377271306066,0.8325505820953497,0.8715493744549078,0.8411672278339076,0.834368501365638,0.023093708861362798
153,0.26375489234924315,0.07138287088023154,0.010679244995117188,0.006396463388926581,0.01,"(100, 25, 100)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 11}",0.7894035321559438,0.7934963305356164,0.7644328056183747,0.8268447910096896,0.7761002763205309,0.7900481242493818,0.02104871278333797,37,0.7763205168350417,0.7935998437536336,0.8065850417370741,0.8325109140713187,0.7881285826861468,0.799428979816643,0.01919011443509274
154,0.2142735481262207,0.12741095493675053,0.009372377395629882,0.007652514167529564,0.01,"(100, 25, 100)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 12}",0.6666666666666619,0.7217702813642763,0.7041198501872628,0.6666666666666649,0.6666666666666649,0.6851838769296625,0.023350019045228956,265,0.6666666666666444,0.7418162791200722,0.7311654589792697,0.6666666666666634,0.6666666666666639,0.6945963476198627,0.03437214881541371
155,0.20490045547485353,0.11425602419894387,0.00624847412109375,0.007652786635318198,0.01,"(100, 25, 100)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 13}",0.6666666666666619,0.7717113222140649,0.7381473377096968,0.6666666666666649,0.6666666666666649,0.7019828903492633,0.04452592520208007,220,0.6666666666666444,0.7773807546326033,0.8089838133567151,0.6666666666666634,0.6666666666666639,0.717272913597858,0.06278028093887816
