,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
153,0.38845176696777345,0.032253111273898204,0.0,0.0,0.01,"(100, 25, 100)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 11}",0.9967295957284515,0.9967295957284515,1.0,0.9978165938864629,0.9956236114303226,0.9973802642886329,0.0014824033238442962,11,0.9997258771929827,0.9994517543859649,0.9997258771929824,0.9991818075520683,0.9967230542351525,0.9989616741118301,0.0011373714483271487
154,0.5043235301971436,0.07044557344335223,0.0031243324279785155,0.006248664855957031,0.01,"(100, 25, 100)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 12}",0.9934782608695653,0.9879958047292143,0.9934782608695653,0.9901507316325748,0.991237646518042,0.9912684757848474,0.0020850818226213607,61,0.998907092076597,0.9950944559110193,0.9978141841531935,0.9956390909264455,0.9956307389802034,0.9966171124094917,0.00147816974742219
155,0.28821873664855957,0.02072891493766896,0.0,0.0,0.01,"(100, 25, 100)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 13}",0.9869565217391304,0.9945556826849733,0.9934782608695653,1.0,0.9978165938864629,0.994558875730363,0.004453791414047192,25,0.9950980392156864,1.0,0.9978213507625273,0.9972796517954297,0.9972796517954297,0.9974957387138147,0.001563310448482467
156,0.35017967224121094,0.026022803225307603,0.006248617172241211,0.0076529618353632185,0.01,"(100, 25, 100)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 14}",0.9880148741418764,1.0,1.0,1.0,1.0,0.9976015763306089,0.004795098897922727,5,0.9967248595344573,1.0,1.0,1.0,1.0,0.9993449719068914,0.0013100561862170678
157,0.3959965705871582,0.023527623204291373,0.0,0.0,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.992381769641495,0.9956331045003814,0.9967295957284517,0.9989035087719298,0.9890733930897113,0.994544598630767,0.0034506363357005914,29,0.9980883069602111,0.9978177674578602,1.0,0.9986377379111543,0.9967272302082736,0.9982542085074998,0.0010718721545282077
158,0.38272743225097655,0.027838087899702043,0.0,0.0,0.01,"(100, 25, 100)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 16}",0.9923817696414952,0.9934782608695653,1.0,1.0,0.9978165938864629,0.9967340571011711,0.003226774429939748,13,1.0,0.9994553376906319,0.9986365525742462,1.0,0.999455930359086,0.9995095641247929,0.0004998041515941932
159,0.4441817283630371,0.03680682797617497,0.0,0.0,0.01,"(100, 25, 100)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 17}",0.9978260869565216,0.9978070175438597,1.0,1.0,0.9978070175438597,0.998687898688683,0.0010712186606861333,1,1.0,1.0,1.0,1.0,0.9991776315789473,0.9998355263157894,0.000328947368421062
160,0.10389018058776855,0.02218501046207392,0.0,0.0,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5789187643020595,0.5920766590389016,0.5940980167810831,0.5795841952041677,0.6013224929135065,0.5891992944236666,0.008686300091753286,292,0.597492761724573,0.594214037954363,0.6012373151014792,0.5824605549510337,0.5929676016073916,0.5936744542677681,0.006297914971622757
161,0.17105684280395508,0.07269690838066613,0.003124427795410156,0.006248855590820312,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.6092772692601067,0.5776697177726926,0.6040045766590388,0.5992348502260018,0.4978070175438597,0.5776156511420525,0.041305331592710735,303,0.6088733373466346,0.6211156977410847,0.6034446307762871,0.5794243242082353,0.5008140164748104,0.5827344013094105,0.043144379841109144
162,0.16037802696228026,0.05585322778089351,0.0,0.0,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.6213005339435544,0.6241895499618612,0.6235697940503432,0.6155673025358155,0.6831283996016241,0.6335418997204775,0.024965694021243757,268,0.6250143332186676,0.6863784256392615,0.6350135448916409,0.6063495074737986,0.6567684172345989,0.6419048456915936,0.02755280960799077
163,0.2361466407775879,0.05386178635470089,0.0031195640563964843,0.0062391281127929694,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.8114702517162471,0.7887681159420289,0.8342868039664377,0.7836991496207768,0.8207308664674787,0.8077942907686723,0.019106365994873774,248,0.8191452385047586,0.8050306014218552,0.8327152132782937,0.7907598839318098,0.8135732250921099,0.8122448324457654,0.014014741268708907
164,0.17157478332519532,0.011568181206988166,0.0,0.0,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.8823226544622426,0.8550629290617849,0.8725305110602594,0.8655720907071173,0.8928215735846167,0.873658722556785,0.013073762129335318,215,0.8764100303864237,0.8774993550051599,0.8834870571035431,0.8830318877307521,0.8786542747647136,0.8798165209981184,0.0029029526816710446
165,0.19864983558654786,0.04595580388682492,0.006249094009399414,0.007653545883789607,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.8964626239511823,0.8985602593440123,0.9390732265446224,0.907075959549529,0.9321803416839042,0.9146675897593396,0.017613657822945588,173,0.926305756220617,0.9268683350533196,0.9435324934067193,0.9099904787812839,0.9056337456808505,0.922466161828558,0.013541675237746761
166,0.3546146869659424,0.014273065870384991,0.0031241416931152345,0.006248283386230469,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.9825514874141876,0.9880339435545387,0.9858600305110601,0.9978165938864629,0.9978165938864629,0.9904114119602065,0.0062892722699940855,71,0.9934533023735811,0.9934604689829147,0.9940051312922831,0.995369144092549,0.995369144092549,0.9943314381667753,0.0008706150864344068
167,0.46551690101623533,0.07082060552044844,0.0,0.0,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.9858218916857362,0.9879958047292143,0.9978260869565216,0.9956331877729259,0.9956331877729259,0.9925802516457812,0.004751649425673359,41,0.9929086400642129,0.9918228987501432,0.9983660130718954,1.0,0.9978195454632227,0.9961834194698949,0.0032169933522958093
168,0.31009521484375,0.05197803597369301,0.0,0.0,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.9641018306636157,0.9782036613272311,0.9825705568268498,0.9956236114303226,0.9890733930897113,0.9819085232162085,0.010683307613336643,101,0.9710791480334824,0.9920862716431601,0.983635047586286,0.9959048617872209,0.9874613424202507,0.98603333429408,0.008549897995386422
169,0.29133901596069334,0.015939774605701007,0.003124523162841797,0.006249046325683594,0.001,"(50, 50)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 11}",0.9945556826849733,0.9814740655987796,0.9978260869565216,0.9934402053167855,0.9923532904313186,0.9919293020893466,0.0055413074971505565,53,0.9967284428391241,0.9959096577227382,0.9953614121087032,0.9907382881850981,0.9893760260962525,0.9936227653903831,0.002974995957867826
170,0.33458690643310546,0.03047583097934066,0.0,0.0,0.001,"(50, 50)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 12}",0.9967295957284515,0.9618325705568269,0.9847635392829902,0.9912472228606451,0.9978070175438597,0.9864712919185875,0.013166691766018507,89,0.9926309339525287,0.9852618679050568,0.9923568111455108,0.9945467756714964,0.9950908453124103,0.9919774467974006,0.0035203597488425993
171,0.2437060832977295,0.05073315042060649,0.0,0.0,0.001,"(50, 50)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 13}",0.9978260869565216,1.0,0.974952326468345,0.9978165938864629,0.9890733930897113,0.9919327983337625,0.009285809296934793,50,1.0,0.9994553376906319,0.9809189026487787,0.9989118607181718,0.9820289979573525,0.9922630198029869,0.008822942613739145
172,0.314523983001709,0.010524093080140115,0.0,0.0,0.001,"(50, 50)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 14}",0.9934782608695653,0.9945556826849733,0.9934782608695653,1.0,0.9978165938864629,0.9958639845528479,0.0026078208656206046,18,0.9964579033367734,0.9983660130718952,0.9989106753812635,0.999455930359086,0.9989118607181718,0.9984204765734381,0.00104005555364841
173,0.2757246017456055,0.028980989316871594,0.0031241893768310545,0.006248378753662109,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.9869374523264683,0.9825514874141876,0.9879958047292143,0.9967201026583927,0.9671818738987206,0.9842787014725654,0.009701357788416387,96,0.9950801226923519,0.9934425524595802,0.9909861971104232,0.993441932497184,0.9781703987935016,0.9902242407106083,0.0061671118570268595
174,0.30826520919799805,0.03827590558200211,0.003125,0.00625,0.001,"(50, 50)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 16}",0.970547292143402,0.9902078565980168,0.9956521739130435,0.9923341377461121,0.9945366965448557,0.9886528427159492,0.009247382624339434,79,0.9743292053663571,0.9948095831900011,0.9970025656461414,0.9885453057289578,0.9983677910772578,0.9906108902017431,0.008809221864407564
175,0.3577279090881348,0.03320040225193682,0.003124237060546875,0.00624847412109375,0.001,"(50, 50)",17,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 17}",0.9880339435545384,0.9901887871853547,0.991304347826087,1.0,0.9967201026583927,0.993246454555794,0.00442585626115941,37,0.999455337690632,0.9970025656461414,0.9961873638344227,0.9983677910772578,0.994825074451635,0.9971676265400177,0.0016217106759559368
176,0.06326580047607422,0.013085019338893033,0.0,0.0,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.6015827612509534,0.6006006864988558,0.5962528604118993,0.6121246073699532,0.618732283766184,0.605853056542353,0.008283650668978095,276,0.6117991056071551,0.6088160044719642,0.6134330925352596,0.6069881330775251,0.6045043239218829,0.6091081319227574,0.003216252643373198
