,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.20672454833984374,0.0076552985458336964,0.0,0.0,0.1,"(50, 50)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 82}",0.9829059829059823,0.9956331877729255,0.9850828590768917,0.978540772532189,0.9785407725321887,0.9841438645066416,0.006279704066347717,149,0.9929816817479584,1.0,0.997575456990818,0.9923995656894693,0.991323210412149,0.994855982968079,0.00334316984394677
13,0.28508830070495605,0.02963903990262836,0.0,0.0,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 55}",0.9871244635193125,1.0,0.9870129870129865,0.9956331877729258,0.9692474674384948,0.9878067966953484,0.010535712542360522,119,0.9923830250272035,1.0,0.9989071038251364,0.996728462377318,0.9889364961032293,0.9953910174665775,0.004149776059229034
14,0.18485593795776367,0.02209560528080636,0.0,0.0,0.1,"(50, 50)",23,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 23}",0.9842265014678804,0.9956331877729255,0.9579831932773099,0.9946670266986194,0.9956331877729256,0.9856221576110783,0.014478660111536099,138,0.9956331877729259,0.9859762675296637,0.9590766002098592,0.997816593886463,0.9943182891084464,0.9865641877014717,0.014317140860627069
15,0.20984582901000975,0.01874480248862179,0.001300954818725586,0.002601909637451172,0.1,"(50, 50)",28,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 28}",0.9956709956709955,0.9870129870129865,0.9870129870129865,0.9827586206896552,0.9743589743589741,0.9853704718345719,0.006922605569352474,143,1.0,0.9956427015250541,0.9934782608695645,0.9975755732293189,0.9945593035908603,0.9962511678429596,0.0023121176942248406
16,0.11716418266296387,0.031097159668348896,0.0,0.0,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.8835279655808205,0.9178655632006906,0.9334207140950004,0.8931623931623932,0.9169925148028152,0.908988257124028,0.018108281371644042,317,0.8762145704098925,0.9240873059702042,0.8974249090011445,0.9325735659097475,0.9299163681719397,0.9120433438925858,0.02183296445030262
17,0.15152277946472167,0.019261327052008833,0.006248569488525391,0.007652903436090976,0.1,"(50,)",34,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 34}",0.97457627118644,0.9956331877729255,0.9775769163914473,0.987012987012987,0.9539748953974894,0.9777584366471783,0.014001901253868554,215,0.9689408142158223,0.9923995656894667,0.9713071200850123,0.9956427015250552,0.9705843161453168,0.9797749035321347,0.011702280564632116
18,0.19604849815368652,0.015261771193800133,0.0,0.0,0.1,"(50,)",66,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 66}",0.9663865546218477,0.9827586206896546,0.9946688900679651,0.9702127659574469,0.9785407725321889,0.9785123028651311,0.009952520896995234,204,0.9785407725321887,0.9967284623773169,0.9932371333329479,0.9868000560126994,0.9934782608695663,0.9897569370249439,0.006466957159077113
19,0.13591089248657226,0.029992520470660054,0.0031289577484130858,0.0062579154968261715,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.9161574754428008,0.9074103952979115,0.9441334070211678,0.9581555064998775,0.9692474674384949,0.9389980233336801,0.023780543623440148,301,0.9322683889174896,0.9128021952826433,0.9583964278485321,0.9652665337910622,0.9690708448471502,0.9475608781373754,0.02161297900735422
20,0.19422535896301268,0.0464528255231114,0.0,0.0,0.1,"(50,)",39,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 39}",0.9406990174517009,1.0,0.9827586206896549,0.9913043478260869,0.9743589743589741,0.9778092931674742,0.020448211392888625,211,0.955773405691906,0.9967284623773167,0.9836125316606158,0.9956427015250547,0.9889364961032292,0.9841387194716245,0.014958140188928461
21,0.16662797927856446,0.0185374171189522,0.001300954818725586,0.002601909637451172,0.1,"(50,)",71,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 71}",0.9913793103448273,1.0,1.0,0.9539748953974896,0.9956331877729256,0.9882069504811388,0.01739973743212824,118,0.9945474372955287,0.993237133332948,1.0,0.9744136460554403,0.9978165938864633,0.9920029621140761,0.009111887853687774
22,0.10648608207702637,0.018745859535934516,0.004425239562988281,0.006138847434832777,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.9819419604223152,0.9775769163914471,0.9827586206896545,0.9156626506024094,0.9661016949152539,0.9648289077899014,0.02527225345010707,273,0.9671261930010604,0.9728938873054757,0.9793945471509368,0.9451913133402333,0.9603712865513131,0.9649954454698039,0.011728990517567971
23,0.1911010265350342,0.021189585615770036,0.0,0.0,0.1,"(50,)",44,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 44}",0.9913793103448273,0.9956331877729255,0.9956331877729255,0.982758620689655,0.9661016949152539,0.9863103090838959,0.011136434891919665,131,0.9978118161925602,0.9978165938864626,0.9978165938864626,0.9859762675296676,0.977299207905686,0.9913440958801678,0.008386779195120018
24,0.22494592666625976,0.027571012480187305,0.0,0.0,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",0.9704641350210959,0.9956331877729255,0.9956331877729255,0.946058091286307,0.9661016949152541,0.9747885152349195,0.018909099910131573,242,0.9785407725321887,0.9989071038251365,0.9989071038251365,0.983853606027989,0.9796355841371945,0.9879688340695291,0.009105580608762725
25,0.16662812232971191,0.012183240736425792,0.003124856948852539,0.006249713897705078,0.1,"(50,)",76,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 76}",0.9956709956709955,0.9913043478260867,1.0,1.0,0.9913043478260869,0.9956559454031008,0.003887899253333786,43,0.9967213114754099,0.9945593035908588,0.9989071038251365,1.0,0.9989071038251367,0.9978189645433083,0.0019470614596901162
26,0.15283474922180176,0.013088236061309095,0.0031241893768310545,0.006248378753662109,0.1,"(50,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 18}",0.9829059829059823,0.9827586206896545,0.9870129870129867,0.9785407725321891,0.9661016949152543,0.9794696144958751,0.007195963692957768,189,0.9913043478260869,0.9857351775962309,0.9913232104121463,0.9900081889816431,0.9659326173392758,0.9848607084310765,0.009683163793172486
27,0.20672354698181153,0.007652125008420817,0.0,0.0,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",0.9829059829059823,0.9870129870129865,0.9827586206896545,0.960094011653528,0.9870129870129869,0.9799618975965239,0.01010079850220816,181,0.9848812095032399,0.9913232104121465,0.9923995656894669,0.9838536060279893,0.9846728269016918,0.987426083706907,0.0036535605674973596
